ID,LF2d_High_Fear,LF2d_High_Happy,d2LF_High_Fear,d2LF_High_Happy,LF2t_High_Fear,LF2t_High_Happy,t2LF_High_Fear,t2LF_High_Happy,LF2a_High_Fear,LF2a_High_Happy,a2LF_High_Fear,a2LF_High_Happy,LF2b_High_Fear,LF2b_High_Happy,b2LF_High_Fear,b2LF_High_Happy,LF2g_High_Fear,LF2g_High_Happy,g2LF_High_Fear,g2LF_High_Happy,HF2d_High_Fear,HF2d_High_Happy,d2HF_High_Fear,d2HF_High_Happy,HF2t_High_Fear,HF2t_High_Happy,t2HF_High_Fear,t2HF_High_Happy,HF2a_High_Fear,HF2a_High_Happy,a2HF_High_Fear,a2HF_High_Happy,HF2b_High_Fear,HF2b_High_Happy,b2HF_High_Fear,b2HF_High_Happy,HF2g_High_Fear,HF2g_High_Happy,g2HF_High_Fear,g2HF_High_Happy
230729048,-4.76663289057673e-06,-6.6706367836433e-06,0.0246840003167853,0.65695011739835,-8.13001780384364e-07,-1.92629566812695e-06,-0.0581948689879126,1.08934070621135,-4.31474507887276e-07,-2.8129451852937e-07,-0.177593725181054,0.929503669251542,3.5743458390515e-07,2.50704671561679e-07,-0.209855786426306,0.74423486036285,-5.83177382921176e-08,-3.64692060005274e-07,-0.297697680908811,3.2006482527581,-4.79134390304427e-06,-3.99465949846157e-06,0.0927073810234899,0.0786274461695807,1.35938036238101e-07,-6.45951479519241e-07,0.188172258481084,0.158269014959858,6.62007961807837e-07,4.02484042330942e-07,0.233364213158791,0.188131532976157,1.49007872137123e-06,1.14267376755256e-06,0.208175645133651,0.153030457219286,3.04339620106498e-07,-2.18546816981927e-08,0.555590379658516,0.50891115492269
230910076,-1.03778045303381e-06,-8.68592663921778e-07,-0.0995408820589081,0.396268022137658,-2.56540104268348e-07,-9.06712785136646e-08,-0.296306344553431,0.482435438892605,1.02545342210494e-07,1.65658916774821e-08,-0.386048008735531,0.287724495689448,2.64051081500661e-09,-3.04615979298984e-08,-0.26728137592135,0.673609472146471,-7.26474593908498e-08,-4.64689478151335e-08,-0.545297781913172,1.99332145255325,-2.62128118367633e-07,-7.36889178393961e-07,0.0507251123132164,-0.138582636964821,9.21401134257976e-08,-1.22649696162966e-07,0.116420049930487,-0.182587806401401,3.55073465202143e-07,1.27230718426255e-07,0.135125004785078,-0.122086705932692,1.10336469427956e-07,-4.2878011651938e-08,0.109976486246997,-0.241400256147097,-2.43195855246397e-08,-4.67117415123794e-08,0.245779194914074,-0.678553293510579
231022077,-4.49736311839704e-06,-2.33769065732135e-06,0.257451953059359,-0.0706854167442685,-1.27636965236173e-06,-9.40295602648741e-07,0.289104316764716,-0.226804812747825,6.3612775113986e-07,2.41404237328318e-06,-0.058919906658615,-0.35705349647176,2.35398069355353e-09,5.65930760018511e-07,0.109349872298613,-0.378326030136625,2.13164850973263e-08,-9.37481538877529e-08,0.588862056019936,-0.895729357064742,-5.62769497205074e-06,-3.89703726190367e-06,-0.00837524287734327,-0.0172033725467609,-1.89644369152379e-06,-1.22914561423051e-06,-0.0258722246076615,-0.0341296341389551,-2.5961228372424e-07,6.68160655116801e-07,-0.0123529532090488,-0.0269665632438552,-5.17091284184409e-07,4.80840939469538e-07,-0.0233319869558806,-0.0379082840731873,-1.28424155926843e-07,7.67553094518403e-08,-0.0998709456011017,-0.167646329516906
231028078,7.80485201191195e-07,6.60113848710437e-08,-0.159530915668078,0.214732439907819,1.5275425129017e-07,-3.46250898190534e-07,-0.355757174601007,0.282762305216984,7.3013868006381e-07,1.55160439655616e-07,-0.359053737695171,0.110473754485204,-2.77218699009988e-08,6.84333313761144e-07,-0.468953949144043,0.445670268807637,6.54407668705257e-08,1.75420569636846e-07,-1.13440707813319,0.996862195259278,3.5037581953039e-06,-2.0510082886667e-07,0.201823371638908,-0.085719319836118,2.59907637616849e-06,5.45390601712104e-07,0.305356600325351,-0.164217930948593,4.36824867428908e-06,7.83641453761984e-07,0.221815995628023,-0.150433380360542,6.45796075964382e-07,8.21081396271683e-07,0.400345684229051,-0.244644224246951,3.25987382905805e-07,5.26487013010965e-07,0.973794942783585,-0.550415303785356
231029079,-1.72707552869883e-05,4.41358317330811e-07,0.208690400275379,0.249159738940205,-9.21458064606811e-06,1.31887666360563e-06,0.338947049140587,0.419933695641154,-2.926062957411e-06,1.33398553105343e-06,0.361023210904683,0.452880748413529,3.73045811414601e-07,1.50826942575843e-06,0.468091476864306,0.615296660271733,-2.23060619722462e-06,-1.01143141548662e-06,1.59935778739883,1.86321377813177,-4.29017620538862e-05,-2.96337993043498e-05,0.0146664473448338,-0.0449778454388476,-2.82187886351959e-05,-1.84489107264931e-05,0.02086071192406,-0.0804477498787381,-1.29054933231713e-05,-7.44174402020377e-06,0.045826942642417,-0.0718927950688155,-5.85787120784776e-06,-4.03510654841381e-06,0.0390375535900083,-0.103895520184114,-5.05415405185278e-06,-2.07258866984742e-06,0.118912839194199,-0.309647467115192
231029081,6.47486973051652e-06,-1.5199780053832e-06,0.468919173229183,0.45186098552167,3.69200241017835e-06,9.42364665788952e-09,0.823694006511817,0.80567421876782,5.39100202381577e-06,1.51837784120521e-06,0.477496310767521,0.461410578434981,2.10161442760219e-06,2.64204895141486e-07,0.864745102459695,0.782080839338787,-3.10459750722602e-08,-4.62826374435794e-07,3.068274294756,2.82291084467972,-6.90263721362947e-06,-1.32795507786592e-05,-0.132348180591994,-0.00603223447174153,-2.55820481340639e-06,-4.55580844722094e-06,-0.266712084326753,-0.0340633568753608,1.76913631174145e-06,-1.73472567138278e-06,-0.194386422472969,-0.03610269429485,-2.5795239530761e-07,-1.00148131135094e-06,-0.268951111301704,-0.032253866676963,-1.24344749973733e-06,-1.54746349376858e-06,-0.809113827118379,0.000486116392085484
231029082,3.54054789539923e-07,4.3786972927417e-07,0.191636061767935,0.376980643932664,3.78502881100517e-07,3.03800697527061e-07,0.203988128613522,0.473162384587873,-2.31762509533647e-08,2.84032312654469e-07,0.196402992930156,0.556099143998681,1.21491758467214e-07,1.50755007932242e-07,0.281865506667471,0.902495433239042,1.05299078034505e-07,6.31367603889979e-08,0.499310106090227,3.13705867639332,-1.91573062957391e-07,-3.56636142599818e-07,-0.0164673142119401,-0.0132069674390427,1.00683223099384e-07,4.2271568410968e-08,-0.00959444189077479,-0.0117753029431604,5.37533939751416e-08,1.52710568335321e-07,0.00227231943915153,-0.00834563223640435,2.54250366127078e-08,2.84617436350141e-08,-0.0138069831951807,-0.0348360290018619,8.83308724778678e-09,1.03767059493116e-08,-0.0243513584153489,-0.147010430222276
231104083,-6.98964241493245e-06,-7.47840485794377e-06,0.376921060391532,0.251491511867216,-2.16609442232183e-06,-2.81556967552207e-06,0.617348442911848,0.378103212234128,-5.0587829382365e-07,-1.87963167017114e-06,0.496966496090674,0.281743771978305,3.9727734252884e-07,-3.26809533398951e-07,0.700152854787783,0.498058488958583,1.39235738782969e-07,-1.62578058216948e-07,2.40326173381356,1.76182804827489,-8.73662114757683e-06,-2.23612611964311e-06,0.208933261766362,0.170592653615996,-2.68397291625945e-06,7.90905916836496e-07,0.427004134085294,0.338122385480936,-1.57971804532918e-06,1.98607650516394e-06,0.381900900500437,0.304865197281341,1.09641761471144e-07,-2.95798512113113e-07,0.54655836169638,0.465432036718048,-3.15838717831572e-08,6.40357089122029e-08,1.82253575189364,1.5336947525386
231104084,-2.94330137930828e-06,-2.13711422427209e-06,-0.0444783594422981,-0.169369677677838,-8.77633680919884e-07,-4.78922744761282e-07,-0.242039753094152,-0.398855001818603,-1.79212231225854e-07,5.81587541887122e-08,-0.320609608349163,-0.449967598698346,-1.77469743092073e-07,-1.65922008813961e-07,-0.130838913319858,-0.299182036978237,-4.33782698521867e-07,-2.68205678493557e-07,0.316360342722571,-0.280926715349013,-9.12156170245461e-06,-6.29355786340958e-07,-0.531786303804784,0.00971526259073297,-3.69587239790122e-06,1.27872063318377e-06,-0.878550563922086,0.0106815692036505,-3.2990733119312e-06,1.71805811210955e-06,-0.805404852134773,-0.0117713745992797,-1.85142534487432e-06,-1.87153059334128e-07,-1.17248508176354,0.0567501132753059,-1.40057752481469e-06,-6.45249361815314e-07,-2.95694772612031,0.203648778919124
231105085,-1.76061467638541e-05,-1.61521130682931e-05,0.0283856024473,0.44706050811062,-6.39093046481242e-06,-5.99511903333529e-06,-0.124465494924373,0.638789960006858,-5.24025007183776e-06,-3.90123239358889e-06,-0.102056439556178,0.215859333369163,-5.83634369055274e-07,-1.42719411612105e-07,-0.0803860908354995,0.706521482355034,-6.81731989536456e-07,-6.04045526932135e-07,0.00937459371043738,2.68527407801399,-3.61954464671498e-05,-3.85135398634531e-05,0.17528238779166,-0.175655914113566,-1.36499295135091e-05,-1.36531988271344e-05,0.315811740010358,-0.293835606762672,-1.05675042045906e-05,-1.06905017863655e-05,0.246189491606225,-0.177611577098183,-4.52960378828627e-06,-3.87708028817066e-06,0.380996820270683,-0.348299714974133,-2.54399031921608e-06,-2.51943384818721e-06,1.22457645196272,-1.14935629976883
231107086,-5.07362419439208e-07,-1.12722701403019e-06,-0.575125468719609,-0.163010908632422,-3.27390056286734e-07,-8.02873176581426e-07,-1.05540275489972,-0.428527941600678,-7.7216027244513e-08,-2.27591195157476e-07,-0.917283507259679,-0.485170088881527,1.12113650647434e-07,7.91735150926778e-08,-1.74074961583152,-0.732851001335502,-7.83447482381824e-08,-2.76093746396996e-08,-5.11657737285593,-1.9978975425813,-7.45150755549091e-08,-5.71429951983905e-07,0.00284523575413665,-0.0956216595113625,-1.35387661085055e-07,-1.33073370535179e-07,0.0254255755914113,-0.123937301240079,-1.19611516737246e-07,-7.59102974432763e-08,0.0192976727353312,-0.0834156114299543,-8.26776929136279e-08,-7.33446579639141e-08,0.0493907068905548,-0.197562044607192,-6.22075131523869e-08,-8.83230857786609e-08,0.186065385791103,-0.597128138396284
231111087,-5.32395123069547e-06,-2.20486997925746e-06,0.267685045700608,0.24107377508686,-5.09396851914833e-06,-3.10520814756067e-07,0.336939698753155,0.3175895177387,-6.29413696851689e-06,9.39135097507705e-07,0.271179188685844,0.240493942868416,-1.64273428698737e-06,-8.02649171702555e-07,0.545503981518723,0.552124443895795,-2.99164588789463e-07,-2.61430396229625e-07,1.98174149754649,2.19321285921303,-1.16311884220579e-05,-4.1963416463976e-06,0.0649604701655975,0.0213388783517184,-5.69508136945985e-06,-7.69673007676912e-07,0.0988886016892725,0.0401959675131472,-8.37850210784484e-06,-2.80740389585461e-06,0.0675136051066849,0.0247551639941125,-2.14073864889559e-06,-8.89610185103763e-08,0.135661579165618,0.0439650235892199,-1.02978745059435e-06,-1.08619809321888e-06,0.456682584659717,0.0543065428126309
231111088,6.27557012244283e-06,-4.9898108858223e-08,0.296604768140444,0.245343303332103,2.36625305142547e-06,-3.17592987026102e-07,0.452889682962345,0.3587440349252,1.68683251866869e-06,3.24363229149965e-07,0.422867164504494,0.215453113527462,8.80377368839421e-07,1.50474762027342e-07,0.617503309147727,0.484005807877189,4.3165437889591e-07,-5.99239727394766e-08,1.38619691363846,1.2100866422223,1.57220607536816e-05,-7.66697276720261e-07,0.0365428267950941,-0.170831964210662,7.98579878161313e-06,-5.08522886739553e-07,0.0855089860215849,-0.278951924444866,4.38514138753604e-06,-1.61353349484174e-07,0.0912691681318537,-0.187862484749631,2.98020352643728e-06,-1.21508972377412e-07,0.128560742253468,-0.392613863026394,1.85247764484761e-06,-1.00852078257519e-07,0.348107778267128,-0.951121772064498
231119089,-1.05087528279608e-06,-1.23825893105973e-06,0.0437607706696864,-0.00826851753523864,-4.5337738344972e-08,-5.07456052694075e-07,0.0319195144674201,-0.0124586477778125,-2.06807524718313e-07,-8.80485924420862e-08,-0.0144763583165864,-0.0475807168887812,6.86914122055928e-09,-1.90443595228827e-08,0.0434288474310191,-0.0610171920534258,-2.03117423733574e-07,-1.90979638227614e-07,0.238161084736143,-0.101658020041751,-4.54675867770026e-06,-5.75493494935619e-06,-0.0475664076684998,-0.0518346132989737,-1.0908534783495e-06,-3.15607072377574e-06,-0.123181212939386,-0.121313035950551,-5.93760384133541e-07,-1.14347663872771e-06,-0.20637345992365,-0.158500731780469,-4.0265121355415e-07,-4.13379939086926e-07,-0.240164264195253,-0.230255402368308,-4.79716683124068e-07,-4.55485019684067e-07,-0.46934489313114,-0.597894914361852
231119090,-2.71566229781066e-06,-4.43031723277407e-06,0.529964082389551,0.627520530872423,-6.06782215369527e-07,-9.46301609373063e-07,0.819582950718629,0.729472857697147,-5.2284606592463e-07,-6.39149354352603e-07,0.829029861072175,0.814439393892212,-4.64570215772498e-07,-5.27420092628935e-07,1.10499431000326,1.16320835281458,-6.79689794387547e-08,-1.55960498668248e-07,2.43782385195167,2.62936350947655,-7.29059499365579e-06,-9.69479784776966e-06,0.080723352257469,0.326703168125456,-1.84722884159715e-06,-1.5655902121371e-06,0.096643397003736,0.466012692179789,-7.73803939807883e-07,-8.24758983441036e-07,0.0851093886848728,0.579624835272914,-7.00179970925264e-07,-1.17529313806997e-06,0.107669236726957,0.741037538937003,-2.11242661056801e-07,-3.80293010375379e-07,0.251361527569064,1.68728042322823
231126092,-1.68707706919818e-06,-1.320627908371e-06,0.579976221974179,0.316376340401907,-4.52976992003336e-07,-1.84774821818105e-07,0.688660470133615,0.336336030894261,8.36039479571865e-08,3.31572692570868e-07,0.445852633117979,0.0371691557275604,-6.75792030549666e-08,-7.0136816161553e-08,0.953360993986591,0.563265484202943,-3.4332249131906e-08,-6.91998033449412e-08,3.01722721355572,2.66435501480929,-1.68043581062242e-06,-1.69985411452881e-06,-0.0748668577834912,-0.0893125576823221,-5.28571502967109e-07,-5.70670549283478e-07,-0.100354190455324,-0.129625900442822,-1.33601035484439e-07,-9.02309409361406e-08,-0.0803616800906818,-0.0843862791179482,-1.08639417482845e-07,-1.93738478809678e-07,-0.13495866166258,-0.195924635593808,-1.33948631097953e-07,-1.83425789024465e-07,-0.426044814643529,-0.734348328095226
231202093,-2.27240161459341e-06,-9.80575093441648e-07,0.224640864116722,-0.0620922571926731,-1.08677928679613e-06,-2.41683541582098e-07,0.343603782381012,-0.247498906364438,-1.47575958366846e-08,3.38073630078768e-07,0.0493430935973394,-0.229466087928857,-7.52953961680964e-08,-1.06816812994947e-07,0.448006780128258,-0.239740204577639,-1.14974672507262e-07,-3.09451046709287e-08,1.21294785231157,-1.00766582392448,-3.14516598333375e-06,-2.40127046846291e-06,-0.0127170893475513,0.0194441024024554,-1.24889880364775e-06,-5.88769936445861e-07,-0.014429285154911,0.0138387855702399,-9.38177266955147e-07,-7.09080687091744e-08,-0.0485046729973191,0.0310122473342532,-4.93817852388059e-07,-2.0541181985352e-07,-0.0240625830848404,0.052957343881546,-2.37482343387831e-07,-1.70378689491239e-07,-0.0338315935297889,0.108375944757901
231203094,-1.19239178162418e-06,-8.70205332753561e-07,0.255861062594977,0.195133804281619,-2.91567074560986e-07,-2.95218595350154e-07,0.346079805058487,0.216603840599541,-2.30399133277147e-07,-2.47725321245697e-07,0.199254654158137,0.113332972946557,-2.21946149916956e-08,1.23070074156501e-08,-0.00815072957061211,-0.103328903342185,-2.91009489937955e-08,-3.40789424657682e-08,-0.444831742544758,-0.566433240660729,-1.71310349146529e-06,-1.71941157714442e-06,0.0468107904796483,0.241945163504882,-3.2871643195258e-07,-9.3883600966809e-07,0.121957131814438,0.480649924481259,-1.39753365056279e-07,-2.90379584734477e-07,0.159843350048609,0.53495461101607,-1.46043394725003e-07,1.13066266888198e-08,0.216033716779185,0.616555192090246,-9.53684662879436e-08,-1.74176104600477e-09,0.613674646502364,1.54072384363909
231203096,-3.695074731889e-06,-1.26602687146619e-06,0.345858610607588,0.183593113956165,-1.31622136214572e-06,-5.89290017439404e-07,0.558543871640662,0.29772747424779,-2.38800529740956e-07,9.38835505913709e-08,0.467142256067069,0.202346834312565,-3.13169665087006e-07,3.55688411985591e-07,0.611132266651614,0.355032713963779,-2.474425996772e-07,-7.44638455830202e-08,2.02242822644007,1.28392049203663,-9.3107627241356e-06,-1.15777414363244e-05,-0.0161605650160469,0.00103754727818579,-2.73224163759079e-06,-3.30383217206752e-06,-0.0396128179691063,-0.0186670682893193,1.67609852592333e-07,-1.13257337357338e-06,-0.0788385396698563,-0.045149151874648,7.40401495971515e-08,-1.41419054135969e-07,-0.0567809286321955,-0.0188887647253176,-3.41324552608448e-08,-2.43918567077722e-07,-0.132638386299923,0.00357968116608667
231203097,-1.86542993603284e-06,-3.5238171693384e-06,-0.447109980344061,0.00534019972364653,3.182022370634e-08,-5.57740120099888e-07,-0.775963286377754,-0.154473556869236,-1.88261669769463e-07,-4.71720678761177e-07,-0.762653843230392,-0.339274222183697,-3.66861523981065e-08,4.34871433775239e-08,-1.11604331369552,-0.0473239616888468,5.77702694849948e-08,-6.07241861682656e-08,-3.51489779003312,0.125677406867957,-7.22711168725602e-07,-3.13101017140924e-06,0.227744547090925,-0.02198374712084,1.03515171331944e-06,-1.44135553424078e-07,0.40275480964055,-0.0233332178452457,2.51023188236114e-06,1.08348829144216e-06,0.343299888676663,-0.00260373404404978,-1.17506789014485e-07,-1.88007364377463e-07,0.574169905782973,-0.0541627114525314,2.99296722233847e-07,-1.42202794276409e-07,1.50746730452988,-0.176079846472458
231209098,-3.64251926020483e-07,-3.10585002888805e-06,-0.0670230515617554,-0.0470747720558394,-2.18018475299198e-07,-5.08655010863721e-07,-0.0690126490472353,-0.117629596547279,4.83597014392766e-07,-2.68519144021153e-07,-0.0690247667697425,-0.117151226557085,8.68655110222861e-07,-5.52260016327401e-07,-0.101533117205887,-0.171614457638209,4.99397790922719e-07,-2.17083184926823e-07,-0.502416952799416,-0.632652687275316,5.13071647327192e-06,-6.65117675481183e-06,0.201254967280917,0.157969716456304,1.56585875049739e-06,-4.7814955412931e-07,0.331464586884808,0.199807683655411,3.35192352614335e-06,3.162275744144e-06,0.245450346778322,0.133634359755156,1.99960401248229e-06,-3.67558329803614e-07,0.44143733935643,0.296676425305159,9.89748716033062e-07,2.39883733372e-07,1.23509207542634,0.952811622650081
231209099,-2.17402713590434e-06,-4.19602843481155e-07,0.158020912119891,0.268121620516485,-1.61686907187662e-06,-1.15633583319168e-06,0.265143749544913,0.385287448891921,1.01793338983786e-06,-1.81736200979297e-07,0.159178191330893,0.274692929980527,1.05495271872013e-07,1.17646532213007e-07,0.422000802037858,0.73713305141061,-5.09617457355141e-08,1.53883717939833e-08,1.43584801534045,2.3871915945499,-9.02340330646944e-07,4.88592593300202e-06,0.0117659027211585,0.0582968459031492,9.11637694677348e-07,3.50688444623961e-06,0.0107585881938896,0.0645225362119557,2.08812256895765e-06,6.31851153860538e-06,0.000666718338199434,0.0638387643155982,1.60711889448002e-07,1.65971569974165e-06,0.0164473082227979,0.163223066104688,-1.31231531860505e-07,3.85698719143994e-07,0.0503651934382051,0.511620698904875
231209100,-1.08039532247824e-05,-1.19983776686187e-06,0.0603895159902973,-0.0679682380494962,-5.00455998588863e-06,7.56292936181427e-07,0.00547304325483194,-0.18906119386875,-2.81648050611174e-06,2.47146170770708e-06,-0.106038649414142,-0.342195407008839,-4.71579597187937e-07,6.10370151337835e-07,-0.104760862246967,-0.320652929761692,-1.5372799097903e-07,1.1171921641253e-06,-0.239875297424965,-0.781236912654598,-5.33819635760298e-06,8.00810872454553e-06,0.0814657742620059,-0.136981237308937,-3.29632734129938e-06,9.59881648331113e-07,0.140842359612527,-0.221505005052429,-1.02156782761227e-06,-6.93870945423497e-08,0.111457342410934,-0.127314705493264,-1.29507846852807e-07,-2.38407886181234e-07,0.136609129664631,-0.198978538997157,-5.8212195144474e-07,1.05826618257171e-07,0.367351616945973,-0.600603478449611
231210101,-3.8140862716532e-06,-2.68276603505644e-06,0.00464136030011265,0.150095623644045,-1.27990703953974e-06,-2.2477344226553e-08,-0.101652553010593,0.157192980116763,-5.39042715386426e-07,2.83527420992867e-07,-0.136768418574529,0.132334008658327,-2.67800631590179e-07,-2.86721517386698e-07,-0.161571173786928,0.253909335928375,-1.74005910690888e-07,-1.74456382384398e-07,-0.446531720589146,0.962028253807983,-7.61391025355452e-06,-5.51535333854281e-06,0.207259021068503,0.0219440407750546,-1.92962828027575e-06,-1.2071634514105e-06,0.313533966154842,0.0326414274789275,-3.53242660941162e-07,1.2615059282448e-07,0.399196703942476,0.0423080019061505,-2.04485367246238e-07,1.10216981480527e-08,0.41475963964973,0.0497601943066501,-2.66996003831713e-07,-1.40504016027228e-07,1.0709297997371,0.134470395657331
231210102,-8.25889115168007e-07,-4.49608900854371e-07,0.308017720421688,0.0840007684600099,-1.03467419873057e-07,1.03724890999028e-07,0.39490962243723,0.0338390608255376,1.24039007989303e-07,3.38384954413332e-07,0.242125214178314,-0.0487033626542395,-6.06036208268449e-09,7.27185934634503e-09,0.551915981892417,0.0601774531362493,-2.39540909887781e-08,-1.2214480192585e-08,2.04177914347653,0.422371860496224,-1.18576010317601e-06,-6.52787523220841e-07,0.164813975339103,0.0562123462845427,-2.83114772084768e-07,-1.61985617239711e-07,0.251958837707551,0.0939384848046426,2.39931971947906e-07,3.32836285473165e-08,0.19893994035568,0.0777331310636294,-9.94207968602731e-08,-5.81928278328328e-08,0.356063967692894,0.136810749246654,-7.56835736758805e-08,-4.91122570901167e-08,1.22187088073602,0.434577888763053
231217104,1.99677898207372e-08,2.37103399047913e-08,0.0567547289761769,0.132522081592049,8.01067366194097e-08,-4.93526535249487e-09,0.0997272015878267,0.20636370994431,9.65341143777777e-08,1.00707938112774e-07,0.091964872380155,0.0766669314356327,3.94980018137312e-08,1.74096139736414e-08,0.217102640392359,0.420178785433941,9.16239532753367e-09,1.23191667103059e-08,0.958263008254399,1.36535704639539,-3.33239042869794e-08,-3.51816816492093e-07,0.0694633185176181,0.0326419336206734,-2.33695004059918e-08,-1.76748879933623e-07,0.109089571883727,0.0519702265046349,1.96213533128703e-08,2.28942654607094e-08,0.141084630026988,0.094180977936474,-1.65164230387194e-08,2.31878178066822e-08,0.174410937344528,0.0679230252567982,5.64367192123497e-09,-1.01198955958436e-08,0.323677295268413,0.108304215230888
231223105,3.34160461042591e-07,7.71354860274566e-07,-0.193289938480709,0.0793922448551587,4.62730616871299e-08,5.2810401689931e-07,-0.420596108616021,0.0236085100238936,3.67250515476933e-07,9.21370980253448e-07,-0.573270046531795,-0.278017113252686,-1.87507888930437e-08,1.9783139736995e-07,-0.647678971858907,-0.0538831520245461,2.57411833703311e-08,1.13457102159893e-07,-1.73220579513662,0.122323274005644,-2.05560242489822e-07,-7.43319782888045e-08,-0.0456968431327775,-0.00187087268666577,2.19872563402836e-07,9.79248722275241e-08,-0.0829914980297104,-0.00578200291751133,4.83856750745956e-07,8.50211220750312e-07,-0.0913710885989285,-0.0409511413672555,2.01464469465922e-07,9.5041829972543e-08,-0.122304852322991,-0.0234224355777925,3.66458086675845e-08,8.94260392959115e-09,-0.356008113015779,-0.047636254147845
231224106,-1.41843993556739e-06,-4.29938820217181e-07,-0.273347271335625,0.0716000538828182,-2.87086141410479e-07,-4.10985472858525e-07,-0.60266471446339,0.0698453696360947,-3.43642901229085e-07,6.83870905360075e-08,-0.645854242779908,0.0577396314588637,-4.63060116875853e-07,-2.88138348837172e-07,-0.689177297557008,0.35350267544168,-4.49518971456428e-07,-3.47817824436258e-07,-1.38908050483038,1.42798188673891,-2.14425988753981e-06,-1.15609102891177e-06,-0.0560576847092616,-0.0198199502986093,-2.36697387652641e-07,-3.74747481699022e-07,-0.097624836597692,-0.0315920945020759,-5.41739278182463e-07,-3.85445986211497e-08,-0.103800484157588,-0.0290080153436856,-8.61864964697947e-07,-8.52523433937049e-07,-0.160067584226283,-0.0618448928214541,-7.01882201250446e-07,-6.46326381303755e-07,-0.405661033915473,-0.183910829617983
231228107,-2.18748103690564e-07,-4.8028264945215e-06,-0.124370221752532,0.19784248287209,-1.37789595400028e-06,-1.88007053203031e-06,-0.23124404743921,0.194316116019349,8.36639673229846e-07,9.50091789901822e-08,-0.316786256211816,0.109145852090203,1.57638070357365e-07,-5.29130422862484e-07,-0.168016942451127,0.596435190534251,-2.89451976961116e-07,-5.00165076507428e-07,-0.260704196278111,1.76463286552649,-7.67796126137625e-07,-4.53085614187399e-06,-0.0303090840901674,-0.0244008095089266,-1.31902111353062e-06,-3.62304749927085e-06,-0.0440338594810467,-0.0337664604220233,-3.1538240367634e-08,-2.18211175000604e-06,-0.0388453085091615,-0.0326606188580919,-3.82860191390993e-07,-1.29709954498561e-06,-0.0631129364794278,-0.0479284238475896,-4.0942012096249e-07,-6.09248428591818e-07,-0.160689051557486,-0.128533208277198
240113111,-1.67898573962928e-05,-1.33196796567777e-05,0.216754485849905,-0.0100093972459386,-2.96299618346055e-06,-1.19950726147762e-06,0.164580423364629,-0.150625274159819,-2.08952027451535e-06,-1.05257241952746e-06,0.0131685044714237,-0.317305713753465,-5.95223926170739e-07,-4.256801010472e-07,0.1399404609323,-0.23453377151947,-4.02785315308827e-07,-2.25080512513038e-07,-0.0723776781208588,-0.558569091682446,-2.49339499906868e-05,-2.28097279541565e-05,0.244087310983084,0.017044670677805,-6.37050790471105e-06,-6.24290698227912e-06,0.38092669764194,0.0336561913299028,-2.83318332891211e-06,-2.41037497276123e-06,0.363491439490318,0.0322504526780194,-1.15237520853287e-06,-7.6184959953425e-07,0.54194328512031,0.0601794696249294,-5.45016167762481e-07,-5.04414215563438e-07,1.01030260336383,0.143029782423231
240113112,4.14769552269983e-07,2.60982640747978e-07,0.292836674571967,0.356567792965806,6.15630587581109e-07,1.7438230798036e-07,0.409509294121698,0.496110527523305,7.09730963513258e-07,3.1775608372633e-07,0.332715272441805,0.434740167013595,9.91651428513638e-08,9.63588954678525e-08,0.434007648986977,0.57443605333361,-1.64690227240335e-07,-1.7587785256662e-07,1.27037338967009,1.73894085374674,3.19180086452457e-06,-2.53423999624122e-07,0.166311844208828,0.0790472244179407,1.97258470027585e-06,6.64685119068384e-09,0.241269752714674,0.105671966689407,3.83807178733313e-06,1.59880574870375e-06,0.211302956003971,0.0754317715436065,1.1546490230751e-06,1.86748264951575e-07,0.267356141176975,0.107129852615013,1.49832097908061e-07,-2.61422079388716e-07,0.742945539211778,0.347552642986622
240225121,2.37613883789922e-09,-6.10342402786834e-07,0.125282846575035,0.195630563520541,3.16364748921702e-07,3.74001777567299e-07,0.221098325304209,0.302947125317783,7.77848535147195e-07,3.45591702442387e-07,0.178968443473919,0.208640041518042,2.54097113850031e-08,2.60032455248812e-07,0.312910802126221,0.49401010032884,-7.62214171632254e-08,-4.95555941921143e-08,0.663109064447165,1.2327585978043,-1.6183142861823e-08,-4.76118584808076e-07,-0.164253206374991,0.0139986053863677,-6.62149424878427e-08,4.00235462808585e-07,-0.305059823212955,0.0282381019526778,2.05792434719832e-07,3.08193379919948e-07,-0.261581636957205,0.0202115487811189,-1.48363958005649e-07,1.73301998749768e-07,-0.380425549898744,0.0148224237035531,-3.60385854697829e-08,-6.92076053558864e-09,-0.964209431672857,0.0692774605458523
240302123,-6.08747271337413e-06,-8.80225832771158e-06,0.203383039122856,-0.0146217081824571,-3.14316647245002e-06,-3.45433712004876e-06,0.258613397227212,-0.120703457531477,-9.3545342532575e-07,-1.73704752455045e-06,0.173781908460629,-0.315835260703943,-7.40689652834036e-07,-5.95114962875152e-07,0.595427931631617,-0.0916646209717344,-7.46371796851568e-07,-8.72381871813861e-07,1.67739247269165,-0.0138729758936035,-1.35314368399329e-05,-1.87270752396723e-05,0.117063130373125,0.0411851410466583,-7.27332219132367e-06,-9.26608533724715e-06,0.170179861651531,0.0422412009434737,-4.25904231234985e-07,-3.13791750080488e-06,0.188983253403884,0.0098151546412198,-8.82671899607663e-07,-1.85452443363036e-06,0.317241622499584,0.0988631393548259,-1.66742661650407e-06,-1.70434154775642e-06,0.816124861177062,0.297801646672577
