Time,Fear_Falpha,Fear_Calpha,Fear_Palpha,Happy_Falpha,Happy_Calpha,Happy_Palpha,Neutral_Falpha,Neutral_Calpha,Neutral_Palpha,Fear_Fgamma,Fear_Cgamma,Fear_Pgamma,Happy_Fgamma,Happy_Cgamma,Happy_Pgamma,Neutral_Fgamma,Neutral_Cgamma,Neutral_Pgamma,Fear_Fdelta,Fear_Cdelta,Fear_Pdelta,Happy_Fdelta,Happy_Cdelta,Happy_Pdelta,Neutral_Fdelta,Neutral_Cdelta,Neutral_Pdelta,Fear_Ftheta,Fear_Ctheta,Fear_Ptheta,Happy_Ftheta,Happy_Ctheta,Happy_Ptheta,Neutral_Ftheta,Neutral_Ctheta,Neutral_Ptheta,Fear_Fbeta,Fear_Cbeta,Fear_Pbeta,Happy_Fbeta,Happy_Cbeta,Happy_Pbeta,Neutral_Fbeta,Neutral_Cbeta,Neutral_Pbeta
66,0.105217618181708,0.104213116770992,0.0577098947982604,0.219518993393445,0.244523676091658,0.110602516604176,2.61660846753936,2.32916637067257,2.62099272099384,-0.0402798221487273,0.00473490313068103,-0.0120533786265088,-0.0322128284825156,0.0222723890270182,-0.00149379894084034,0.311638069960458,-0.366515279741721,-0.109014023851268,-0.00878747680028263,0.0236595821201322,0.0556993180743994,-0.0413356953238895,-0.0787445648941562,-0.158104739963659,4.29501493759962,3.5274857860008,4.28144872794994,0.0762153137444657,0.0755634950348396,0.0974320590721925,-0.0400030575974652,-0.00678577114089777,0.00504925491856158,2.86496413800676,2.39807177696783,2.82514654896041,0.00921748063956421,0.0447355567106276,0.0412098320195933,0.0326679586698313,0.0736930534557354,0.035713369242545,2.24286770714536,1.73325010876637,2.09234318945741
67,0.0804687668785246,0.127084751229034,-0.0306324899905974,0.15317770336817,0.216393144812741,0.121049446793723,2.51272497126716,2.24335613078999,2.58575301106587,-0.0474300204431047,0.0302963325173583,0.0326009846394462,-0.0571110189148081,0.0208351444710034,0.00986509346795015,0.258369340977302,-0.406513003326582,-0.153783582723487,-0.039424523538706,-0.0081952041982165,-0.101148036243825,0.0468465314776094,0.0405954546318781,-0.074185505539538,4.21485243483468,3.49440934679503,4.21888093906452,-0.0254606251839415,-0.0622312533612082,-0.0595410107123695,0.0322618383014217,-0.0319344665104983,0.0153215236766442,2.74611575510793,2.30999601290857,2.78902256511848,0.00733950098176341,0.0229136483989617,0.0189996862349496,0.0527944846463389,0.0684822725690359,0.0411573971536744,2.18936726733802,1.70806070545911,2.05963861440487
68,0.0878942382330723,0.101580542296185,-0.0185424824787395,0.187630683908115,0.198403137597416,0.0949584271302241,2.53525677056183,2.26170134683358,2.53258824655032,0.0148638539667352,0.0303779755270559,0.03365567710546,-0.000636241504163684,0.0205336720383508,-0.0151947014792391,0.260395280887234,-0.40652810013224,-0.141824513105328,-0.184974333219273,-0.0631368459081362,-0.223185935781054,-0.00337741746354695,0.0468580109518514,-0.0442821828967078,4.02991861156269,3.44739730713359,4.01348266323609,-0.0918780585355571,-0.0665002580604832,-0.0573859073279595,0.0698842806140245,0.0623926894335472,0.101819299046263,2.7569942377768,2.29760552413011,2.71845232272994,-0.00343997718398441,0.0223989651966758,-0.0112530036256997,0.0287739745507465,0.0159390579892146,-0.00911846355207653,2.1530082913393,1.65195393167037,1.98723579352696
69,0.0991052960723986,0.120433185885278,0.00876878309193279,0.163736870479847,0.218109439138249,0.0567524464777779,2.54177924450452,2.31393206352165,2.5090411360045,-0.0394396456676824,-0.0119660278309686,-0.0055896160513618,-0.0526804560288235,-0.00332792732657121,-0.0483109223474313,0.287772235346759,-0.355685720543977,-0.132017892176169,0.00200910678585522,0.0463528622818405,-0.0274294651812208,-0.0059306962364965,0.0274302031053192,0.00709946745904099,3.90537548254252,3.33966802983743,3.87476634306128,-0.0025575853995322,0.0412167898930255,-0.0157501940041809,0.0441632363490186,0.0512756441881896,0.0613341868142563,2.7036055137367,2.27450851652071,2.64933890916493,0.0118276725811209,-0.000356975164551509,0.00562136239957859,0.0527253626354116,0.0453421649830371,0.00219949130522272,2.17535826452079,1.67004651554291,2.00428501895421
70,-0.0329538514011971,-0.0154990486107058,-0.118267802010909,0.0750007177092988,0.173282549936035,0.0420558304701492,2.53448940076171,2.30960860750896,2.50979313846513,0.00907346617329908,0.0749024745553432,0.0563810854148137,-0.0824693051891175,0.00349309104841588,-0.0318152763413671,0.297384517094129,-0.378939739972495,-0.165815323991197,-0.265825812050021,-0.210463987108165,-0.241659251885169,-0.106076533454807,-0.0373065956025248,-0.0359808604186904,3.89647566876347,3.31185145429664,3.82823129956221,-0.208016461528931,-0.130071004635204,-0.186842957849776,-0.0604174614374148,-0.0181589337174986,-0.0164025378730776,2.68758686380541,2.2782759332726,2.62893383066261,0.00549037006178953,-0.0111735049686804,-0.044764976022575,0.00266123568150755,0.0366290905690301,0.0140990924325158,2.19047714269873,1.71923768358433,2.03683921968522
71,-0.012266011045447,-0.0100652823607057,-0.0877617027333173,0.114423480373885,0.138259687181082,0.137403230956923,2.59111490579639,2.32863818383771,2.52496362306674,-0.0559952101149112,0.0446132320179023,-0.00907036428558698,-0.0643604366968518,0.00161068185135998,-0.0387270992286085,0.260023134659031,-0.421644952562688,-0.175712514338085,-0.108501591746811,-0.048070032358951,-0.187559029750609,0.0629066848764573,0.0911135582388508,0.137051727387152,4.02568245391099,3.38602192405912,3.97065242758331,0.011728657187405,0.0134054495267564,-0.00500648691968658,-0.000904847391798695,0.139729798894716,0.186701699224879,2.77980442350694,2.33986161953038,2.69257517922817,-0.0123297897375027,0.000830065545252342,-0.0231206521522835,0.0121455470047175,0.0216819437471815,0.0275151786983594,2.16234423446255,1.69454625604404,1.96340807191583
72,-0.0196584036797705,0.0536331254230093,-0.0703132092452475,0.116665519654795,0.177706492929155,0.0832092714064139,2.46230260810969,2.24842852198079,2.39767050929089,-0.0901730430320633,-0.00802376536691468,-0.0215301253263264,0.0764412033635741,0.118684199385482,0.0594197365040531,0.209611610725402,-0.410736409326583,-0.185105868963231,-0.326506880487967,-0.200218560647626,-0.312810350956368,0.0743682919083667,0.0440188145098559,-0.0399309296385701,3.86977454011243,3.27474995562557,3.77366068809093,-0.118348059548537,-0.101730947020942,-0.148309090808367,0.0677868119415676,0.102830072330699,0.132699192853858,2.63827095446274,2.22993373536519,2.62987026234009,-0.0205227858429138,-0.00779667945463816,-0.0475571144331436,0.046661512789181,0.0796418472819301,0.0636067143863825,2.13433784133074,1.66029917000051,1.96431784213831
73,-0.00252103472539863,0.0481619625547646,-0.0901584930856335,0.113271988119209,0.196644326145968,0.0114532471408553,2.49224026064705,2.27106989729271,2.44268332468116,-0.0421336203846826,0.00805108009836381,0.0138187698549135,0.0494570220975916,0.149348206298266,0.0761675671430367,0.23649657040349,-0.40127161218991,-0.161938276266756,-0.138703893900649,-0.113763490824765,-0.156138332864752,-0.140751021961262,-0.0488390524579062,-0.183576465806787,3.85879272764746,3.27405067224063,3.81791571698902,-0.11297183193322,-0.0766544895456804,-0.163190401390451,-0.0545383751954664,-0.0381719085814503,-0.0529824976413016,2.60262404942828,2.18834606645535,2.61094220127527,-0.0373600174339141,-0.0055750558360374,-0.0389536004276302,0.052018665735505,0.0666603831687179,0.0510830438404912,2.16267370926043,1.68369439940941,1.96801421667553
74,-0.0006727054004456,0.0228222349141467,-0.0750729819188588,0.18133921750933,0.222525652173407,0.0710703137902924,2.46895616130388,2.23361309436782,2.41291073893767,-0.0691805489601538,0.00286502119935875,-0.00734343549396582,0.206010413267458,0.142145155408716,0.0862028796812873,0.192547517448073,-0.436259288519116,-0.168635634267681,-0.170636582996872,-0.134401040948193,-0.132242283216911,0.0227911633957102,0.0486240370903988,0.166108479533891,3.85332067864342,3.24046757435537,3.83028269408817,-0.153226563067142,-0.088037066958366,-0.144565598253607,0.0841458320066992,0.0558312079243381,0.156384701896371,2.60302081778304,2.17236242204198,2.56761665251308,-0.0236529006973152,-0.00950676581734666,-0.00559521171507981,0.094837000642562,0.0610099268285111,0.0377672918638189,2.15576492291982,1.63569357295924,1.96321809280846
75,0.0411237874607825,0.0269644927673036,0.0396935736542829,0.174809286308739,0.172131476681064,0.0856733303973096,2.58075002885411,2.29040954722339,2.55399488183183,0.00158561102426022,0.0418000813703907,0.0241860094055376,0.213373180740232,0.159231865748303,0.0767202995771829,0.28448797902947,-0.399418223965421,-0.136697463897339,0.151010253340921,0.164305866372538,0.0738745201535073,0.0534503893579643,0.01864514249825,0.117410861363538,4.10470345559307,3.43680384090676,4.07361234116239,0.0219482275273478,0.05575769580705,0.0612681589831368,0.107214470423294,0.129754597578881,0.164990164703595,2.7774920517813,2.27040011653843,2.72993562658282,0.00345936527106789,0.0342264236651161,0.0436666580191542,0.103577853593011,0.0772272706938838,0.0316469426927255,2.20369312041955,1.68538638927095,2.04549341754366
76,0.0670143170422112,0.0394000997756294,-0.024637418226419,0.0296579646498222,0.0346612769269048,-0.107805042415035,2.52915881476794,2.23796470975838,2.53238991070572,0.0543055990614712,0.100144143626787,0.0783727205002283,0.148469154608871,0.159096607404091,0.133250643804295,0.257607073352694,-0.375595212423011,-0.139729933230044,0.0136904060762443,0.0017522198600698,-0.0987653101772676,-0.180824875039396,-0.0646884062005878,-0.143447760683806,4.18277120927207,3.45903619298671,4.1708751587881,-0.0517729601514694,-0.0135644307872183,-0.0646549373825591,-0.107398441924689,-0.0954140011125874,-0.0328481247770299,2.84729009932816,2.29562387597348,2.78524160084101,0.018532346220905,0.0374057696432652,0.0295450844290814,0.0518343982824734,0.0178037037363605,-0.001166622874715,2.17341392940168,1.68479030842053,2.04046161991942
77,0.0823319313890496,0.0634563224837275,0.0247586629429103,0.0452055499386839,0.103255175161538,0.00391540303829954,2.51311425764231,2.27256066304686,2.54133328744805,-0.0435799045972173,0.0280869129555759,-0.0187297972699249,0.0613685090925619,0.0983105126916073,0.0711136310049819,0.278783451065899,-0.370914009056898,-0.124575477792044,-0.0763143547476233,0.0161389964642229,-0.127813314462565,-0.155221001608752,-0.0578560294021528,0.00349040901707977,4.05978320802401,3.42769047522061,4.07374493552932,-0.0319215142110524,-0.0216077686810408,-0.0384604334872594,-0.00564064560605728,0.0118221321369654,0.124973156080793,2.71488724863449,2.2292039779443,2.68716079210228,-0.0455519445137405,0.0223877067737383,-0.00778575019068947,0.0430254564700511,0.0430254909816093,-0.00710424877522446,2.18265689523078,1.70204438454577,2.05647134853585
78,0.107140450441748,0.0803406379543995,0.099548932998541,0.27955459326352,0.288889347365647,0.240721353286721,2.49117578266014,2.2891076905679,2.5048555159387,-0.03421897771706,0.0336261008432567,0.0120392768929453,0.183013719549123,0.164880642619048,0.149570150743321,0.298450098507203,-0.377864150214719,-0.146288961180132,0.141597677462011,0.169302452886351,0.015674229898484,-0.0885047540291145,-0.0526834673206114,-0.175767381974483,4.05516442501224,3.41810853418942,4.0395986145444,0.108679432241982,0.0835478752973736,0.0805583906320949,0.0629199415032861,0.0873108458365526,0.183215336843364,2.74954556279619,2.2864787870752,2.73329784918388,-0.0299617744491529,0.00185083437852656,0.0648575514287375,0.159115237535468,0.122702279534506,0.151279803214173,2.1516396749375,1.6908767775796,2.01720883297644
79,-0.0339576573855653,0.024247664696849,0.0183433861894767,0.253892671678501,0.301049387974118,0.147647433245485,2.48424522037749,2.2598315437437,2.43785165409124,-0.00412665368603876,0.0282584941853934,0.0274502670095093,0.0808920253991154,0.101995302313415,0.0989257329369831,0.271233232067187,-0.363532220643287,-0.188728405343681,0.0730117431612623,0.067520867327781,0.0320445491703241,-0.204795240964363,-0.172344415858433,-0.171980235481895,4.06089710958823,3.32423433330899,3.97220174103233,0.0513994687532563,0.0468366228428209,0.0817628284659323,-0.0926026731463001,-0.0439064260482075,0.0369068516939268,2.72252921407273,2.24879420770284,2.64736854162639,-0.0286724255484458,-0.00891862630514057,0.0435672427361594,0.0761008108046594,0.0442086108682768,0.0243718708846554,2.16641320601542,1.67830952221278,1.97944898035729
80,0.00987278111090703,-0.0200331349214727,0.0256999373679021,0.232827774652718,0.291719725085983,0.121325517346473,2.52856829418441,2.2633296248444,2.52278777598871,-0.0180261063991343,0.0431425528578222,0.0532274804925066,-0.0696706276449691,0.0738941964318883,0.00844892796497141,0.255917078422556,-0.365648671799413,-0.142135081200903,0.0111112156859122,0.0324805616657528,-0.0285020892334731,-0.272706408178933,-0.190638271752978,-0.239303409160219,4.10073206905978,3.41146309588602,4.08150866656908,-0.0184131284857146,0.0148085460385804,0.067381164638837,-0.173324118731534,-0.161545795628364,-0.0666468035318091,2.73933554870334,2.23944283654472,2.71926613732413,-0.0258672738954012,-0.00521142737665244,0.0263215362728499,0.0102641612171893,0.0937203411236683,0.0222267658180309,2.183029033455,1.71506111574663,2.04514760750787
81,-0.0422299287967274,0.00198116084981669,0.00549268761992885,0.226979990621829,0.307182482673912,0.109871606891055,2.48716473386122,2.20876802845233,2.51675919823866,-0.0676850131990975,-0.0101410649819042,-0.0130035369276616,-0.187087801862396,-0.0167646901389398,-0.0692934873719485,0.187416622250782,-0.444559555693392,-0.188349788233729,-0.118606210507217,-0.0465361504519553,-0.077842195188274,-0.301785788701028,-0.231569166081299,-0.268092100621508,4.04359915904129,3.44181296686999,4.06193196725858,-0.0967247028960891,-0.0178679624972922,-0.0305380178300184,-0.143789377717696,-0.108860030678925,-0.113551720436423,2.68157924090189,2.26640761714471,2.67055250853875,-0.0448237263482866,0.0181974578749784,0.0398129238226051,-0.0281054653841835,0.0650293511898776,-0.00275867589040381,2.14382802667482,1.64623496678756,2.00731067410192
82,-0.061567730633579,-0.0525379698357805,0.00669217370982296,0.104938121339438,0.205282058453841,0.0784280170885078,2.47087692857986,2.2035031487386,2.45214611164949,-0.0164183202563901,0.0552282313835598,0.0432386810848292,-0.0950682247491841,-0.0588215950952949,-0.0552259576511149,0.230886777143765,-0.407471383263311,-0.13911178272778,0.0297121386453107,0.0834100474122686,0.0594354156912933,0.131389638269943,0.0591138180324468,0.0754335198772436,4.09085201927452,3.41125736945762,4.07173993625436,-0.0493563409908662,0.0140515333711433,0.0353950593711165,0.103041433668555,0.0806981995492644,0.0691149353079137,2.67517464055881,2.15016009394758,2.64733454180794,-0.0350017115739852,-0.000325702936638284,0.047772332792553,0.0371304481189109,0.0643721605184861,0.0309426720771321,2.13407810513727,1.65756335878269,1.99810530652681
83,-0.0721131124425172,-0.0257992938148803,-0.0739812723370926,0.073743791831621,0.0790886326057772,0.0286292026815101,2.47125489117628,2.23705363533472,2.50317618800648,-0.0420101005334112,0.0127051654517763,0.000631039545464289,-0.0769966057976869,-0.0188317312979462,-0.0676626327117293,0.218059483733684,-0.380320608578651,-0.151874945746798,-0.0161405990958856,0.01867330118588,-0.0372541462476899,-0.00818713304976445,0.0505614039088206,0.00302971780648066,4.12501084970108,3.41195843300157,4.10638804339428,-0.0377226177920876,0.00285684651847682,-0.00157832830947822,0.0298878792653529,0.102810771392679,0.0931617036154313,2.64949423654756,2.18113677211423,2.60355278016321,-0.0440875355504292,-0.0352543386577288,-0.0158737097335864,-0.00759336259987946,0.00803951888198744,-0.0100937816297872,2.14043799547572,1.67880297943267,2.03087560269351
84,-0.0188072859767976,0.0127166640305943,-0.0285628412191243,0.146469593168827,0.131644665597964,-0.00967006653419156,2.549437877889,2.33852108535816,2.58612037803167,-0.0115222136607692,0.0298251209729302,0.0266316821465315,0.0910205429836808,0.0537209620303564,0.043693078855061,0.233952717764144,-0.368075947204211,-0.109918501284629,-0.0772941357759128,-0.0491238666689074,-0.0846785300345725,0.0724056297032906,0.0331352845992667,0.0343491071509353,4.06614627245338,3.4034709223157,4.01769193563281,-0.101679176985091,-0.0330267553351583,-0.0460260975881564,0.106244750050003,0.0639374495600824,0.131675409973838,2.60910590490285,2.12080504769593,2.51390989109612,-0.0231349066565664,-0.00424092021708037,0.0129887322219268,0.0272030174803355,0.00264336832618819,0.00699186413027432,2.16983744446646,1.71341174134267,2.07769382647243
85,-0.0222568750186596,-0.0878104437995002,-0.0590232878762832,0.0470128244327933,0.0893510726801195,-0.0544952667075214,2.58797922695966,2.28735985981566,2.57336674075096,0.00250937056766993,0.0422029810585199,0.0359902597706484,0.0243600787136987,0.0444959506280062,0.0408274862750199,0.250834896008385,-0.390897017005885,-0.138765759323465,-0.0562176801170015,-0.0462747440824583,-0.0951300503956229,-0.252993467342972,-0.189232674586757,-0.231348671188118,4.15380781818256,3.38797537044462,4.10507539367251,-0.0631416544688689,-0.0170577647739139,-0.036063048243943,-0.221509954198051,-0.155367886188453,-0.21475568377885,2.68900154132391,2.15053945565307,2.59222337440966,-0.0220124558481631,-0.0319615694087741,-0.016241131608376,0.0155614791116262,0.0215780724683303,-0.010284758635377,2.18263013660536,1.70599563115768,2.03462809003483
86,-0.0394881751705292,-0.0437270880944804,-0.0283317859103717,0.052253498449781,0.171997528199029,0.0334111506992442,2.50661332745323,2.27526751497282,2.44016151770981,-0.0108838601640186,0.00650536178564664,0.0279165712378304,0.0248283866816356,0.0772618586277385,0.0478601781906524,0.211649070113717,-0.436827277811277,-0.160812847824304,0.0581015944105105,0.0968071735621064,0.0965374087322999,-0.229390596764452,-0.148612210385035,-0.197574660452826,4.07097373205935,3.44664286850571,3.9789053344292,0.00344868310782506,0.0174843829023503,0.0958156352239188,-0.193092665776344,-0.0735726672354467,-0.119455382575307,2.69587451814166,2.15706872819736,2.57114979242664,-0.00440685606346219,-0.0133960572892708,0.0456929623751371,0.0321963319470175,0.0584001152318455,0.0340788409915965,2.18708779532907,1.68336196291332,2.00502429059097
87,-0.0416398319486275,-0.0208086240835283,-0.136724051775319,0.161126490197108,0.221353740868674,0.0843343804430164,2.50401821993597,2.29264549624425,2.35407162563403,-0.0234226504767034,0.0220799751273473,0.0406156273908264,-0.0328092077788282,0.0485025641069262,0.019792922092089,0.333777632742989,-0.401210968736519,-0.143468393963681,-0.0517452099122988,-0.00990661015803894,-0.0560535063854036,-0.171049759484226,-0.0757342661500951,-0.16992472573878,4.08281973256813,3.37774381682938,3.86255259584412,-0.111409416819151,-0.039938602511917,-0.110710509482124,-0.00201903534298203,0.0449473781787903,0.044310798387173,2.78083140544299,2.24735914490267,2.6178342820246,-0.0176675100472287,0.0163047952005943,-0.00406884885745762,0.0259983726479781,0.0576687387886937,0.0243968844879803,2.20259536157117,1.67648610227012,1.95566756743973
88,-0.0315483968312948,-0.053964676376634,-0.0585982108678905,0.0290872967392518,0.146359812271862,0.00395582442586908,2.55754158559266,2.28649775381174,2.47783421750825,0.0504231326787544,0.0855780880489046,0.0843445737652021,0.0538188785041186,0.0477197735468266,0.0367751167909191,0.196643666456417,-0.459020055609681,-0.145986155167461,-0.172390634046665,-0.0432887698682264,-0.0902156741244154,-0.265081701841588,-0.18085440555039,-0.17209265950091,4.11512593508929,3.38256409989802,4.04340821728891,-0.0471230069046725,0.0322640523336937,0.00646281254817951,-0.0874711169901339,-0.0367607834660439,-0.0302199889801116,2.68623261556041,2.19353256500757,2.66067813735265,-0.000241345729769888,0.000996056436649579,0.00862278301285474,0.0287208882457645,0.0190896572248022,-0.0244071602170088,2.16817216399506,1.67049603518026,1.99770955788362
89,-0.0598993351751904,-0.0689662174220314,-0.114195501825964,0.155191175910851,0.23574425868986,0.066497289072266,2.52984596891327,2.32065602506399,2.41090639818473,0.0341977797614625,0.0918803285770604,0.108437067098324,-0.0571821437077618,0.0343498356565121,-0.00316815148062661,0.313687834737054,-0.395700693574207,-0.14446526729688,-0.299352783604606,-0.142454392328144,-0.287984600229476,0.0904419536207874,0.0717029506784786,-0.0216777701433395,4.02546348943542,3.38061403421963,3.95183850217669,-0.149744634455858,-0.061027468325223,-0.0780657026755166,0.00766235236819873,0.0530756992077481,0.0327800281534429,2.70305175580087,2.20139259890687,2.56768208899822,-0.0138931037615434,0.00937463588679008,0.0232916807328228,-0.0206221198406208,0.0346247909577012,-0.0161462620774701,2.19240346833607,1.68208895174248,2.00820340614901
90,-0.105843227925914,-0.0472682949301378,-0.178123937495081,0.113500395653165,0.166603688324429,0.0140605453700973,2.53663027879982,2.34909943104693,2.51294029608753,0.0446229144528413,0.0812754317457777,0.079810431422492,0.155033297617997,0.142290966791942,0.136908177768886,0.322887775945915,-0.380437152183981,-0.119212492761948,-0.255475745588064,-0.190343860160424,-0.31006418054301,-0.0295884277304014,-0.0420908679785644,-0.121660339197533,4.04237005124664,3.40447175803189,3.99724063474425,-0.112962791845366,-0.116482281698724,-0.115844229993782,-0.0332854905969338,-0.0848882741872554,0.00839210354364123,2.68927307463375,2.2494090299461,2.70104322242378,-0.00456403534234435,0.0151993262562907,0.0277316393453467,0.0838177778254453,0.0547098387191672,0.0359689730979245,2.24165509320647,1.73906588530584,2.06748948366687
91,0.0103641782562786,0.0137366413671104,-0.0934502068712934,0.120033754154113,0.198327183258915,-0.0185909885510046,2.49825686653281,2.32246003296715,2.49840639827975,0.00990977247141169,0.0523578113487176,0.0740486082487371,-0.00130769742699184,0.0752756967339542,0.0156315947233867,0.214753061680101,-0.404015120960816,-0.169975037001152,-0.0791515933260054,-0.092625737500628,-0.153976365337463,-0.507357734316886,-0.383261042095435,-0.436511297506142,3.95595255917388,3.30510748919873,3.94938478169052,-0.0229911088333777,-0.00673185614732966,0.0374628866672758,-0.253569257966745,-0.216166382322398,-0.197932735966594,2.6400268146711,2.21437579178893,2.60614645131699,0.0448610161957982,0.023290660867608,0.0180346541762651,0.0232263194196612,0.0541434332011562,-0.00782864479046351,2.15969812913589,1.69885450889762,2.0301213042386
92,-0.00193489158023536,0.0329636783115464,-0.0971529275691992,0.204151207570339,0.269488177844336,0.0374214545103794,2.64687777508214,2.41835431475562,2.55816662350902,-0.0391432759247719,0.0185463422902373,0.0277105983880252,-0.0276652411890196,0.0714209317860654,0.0479430975993332,0.214091711137012,-0.428516628993975,-0.183459368484067,-0.157883421897692,-0.152009765899836,-0.223293865966751,-0.375351181056644,-0.25548297185378,-0.325649973550001,4.10072755237649,3.37853140490978,4.05050645314202,-0.166548715652134,-0.0837275872659403,-0.132164658561214,-0.249729593655867,-0.119641850319714,-0.195429844004934,2.70957448226848,2.23878816216415,2.64096801174186,-0.0174063290894439,-0.0383625523399004,-0.018053154751134,0.0102829990568306,0.0449036129644273,-0.0176268597442714,2.12687723117434,1.66068975632552,1.95627325837187
93,-0.0729470184349031,0.00237897536266061,-0.0495756867706754,0.129007965726131,0.264861117339226,0.0510464755809219,2.57012690016969,2.33444027086392,2.54057360159572,-0.0187019719366124,0.0245495130729298,0.0102012940836259,-0.0862729710329802,0.0556376229864077,0.0380112735117232,0.224115284194834,-0.432674335654319,-0.199935336176448,-0.243878793660357,-0.0892260451463013,-0.164061951583956,-0.323996041022772,-0.25555582303092,-0.281512397760039,4.0269640573459,3.35055886120923,3.98131549468042,-0.137504691939097,-0.0364470969072916,-0.0185401879700061,-0.154198319849554,-0.0519146398173599,-0.0684012599666537,2.69464238856173,2.22158055459347,2.62689652916584,0.0126572262661963,0.00912829127358675,0.0250011892794579,-0.000944663161994915,0.0779655047353764,0.0384477023879174,2.14039332985848,1.64702926986273,1.97297202727971
94,0.0145194853244528,0.0376829814442224,0.0216150194813204,0.251699708041949,0.321048888769627,0.120618655544004,2.65543845505484,2.33581869712836,2.56510320387,-0.00249137577162491,0.00650743193286905,0.0323764062282764,-0.0225079721129599,0.106312629053144,0.0444636542165456,0.218831871355692,-0.427589652784465,-0.154520120630494,-0.0346728381891289,-0.0392039017173045,-0.0514418591289991,-0.110648411348363,-0.144551006185775,-0.247882855227262,4.11162822826479,3.41786912064954,4.06024737997066,0.0422947712108468,0.0797210416215719,0.113165089437472,-0.0188739302061803,-0.0644415833673927,-0.0661144828897403,2.79785348522189,2.28647760871397,2.76211089172107,-0.0272536638199209,-0.0109634237484209,0.00815038484728821,0.0986174534408193,0.144731113449464,0.0907523966843456,2.16983650862823,1.6915165978858,2.00794829341026
95,-0.140590118334419,-0.205821680298606,-0.148197715043372,0.0810092665201585,0.0851747192930271,0.0332602661490155,2.524411628733,2.27934723039899,2.45439408304603,0.0550629364479377,0.0162916441136427,0.0200949381980048,-0.0667455312420323,0.0283630837637052,0.00792350097525954,0.121215779175209,-0.501131764476819,-0.23973977092506,-0.185946248327679,-0.163153642160907,-0.126500633259557,0.0717936718164027,0.00439246914233391,-0.0520599483728696,4.23258737702329,3.50297101444553,4.05890726060984,-0.065449529797225,-0.0374958244744436,-0.0557780918119114,0.0715336677673464,0.0992391360112818,0.0961791714834376,2.82667928772164,2.30113611303143,2.60915658683534,-0.00992389961654264,-0.0299290095841487,-0.0259090796383268,0.0367322128123182,0.0709080529182651,0.0399884160953759,2.08718178158024,1.61730367075461,1.95333596122359
96,-0.0699281115910214,-0.0900451915389082,-0.0735013478617969,0.0157359841427735,0.0672630573867893,0.0749604642299417,2.5270933361418,2.28646089643585,2.54680429432727,0.0972623695932116,0.0675007088863313,0.0460710176188789,0.0960841081604146,0.100139578540349,0.0601466573689076,0.154899486749825,-0.446494792455371,-0.196384531816695,-0.24530135199722,-0.135152808636198,-0.193594973376881,-0.0475235081684232,-0.0293113542652851,0.105559336651727,4.22017328810887,3.47675962532026,4.13514381023573,-0.100593990726757,-0.0479197937147385,-0.0571158194569994,0.00732767515049066,0.0333716102031732,0.112159762707919,2.72569662730487,2.23671943172202,2.63809435865858,-0.0220633886326304,-0.0609342151222551,-0.0678953770303343,0.0284455197650184,0.0548950312028781,0.0446029717776394,2.10726894933608,1.645294209945,1.96912097638336
97,-0.0435444237471239,-0.0479155106213306,-0.0351317650281731,0.056970733805373,0.152877787715859,0.0286548238739709,2.54394830022738,2.23222880809606,2.55338730921059,0.13546503156432,0.113867311449468,0.0904072265125284,7.1043473994245e-05,0.074577895426705,0.0308873728181782,0.211222113870063,-0.458557549591352,-0.201104541423718,-0.169234418097012,-0.0397701559323627,-0.0498051784539417,-0.151833677248968,-0.0612997719069326,0.0590832396930853,4.2652861981702,3.49781290545891,4.11189426511883,0.0607357340132314,0.0300028649827551,0.0909130982027128,-0.134848909704593,-0.0917829128263489,-0.143395034457582,2.74834618129729,2.22131292678835,2.67213028824917,0.0171933006964197,-0.0220560386940207,-0.0195645554903622,0.0144821287548252,0.0160288145671235,-0.0218722597070277,2.17941665655093,1.66631428258041,2.03406547387395
98,-0.0181104574428564,-0.0408471007524292,-0.0711065926472919,0.0729434804802556,0.14688576089676,0.0299542613396589,2.48540001671565,2.25423213987298,2.50569631243669,0.0393305738545853,0.0565151673237799,0.0604625793540297,0.0424402653068911,0.115027894788806,0.0956166512084075,0.28322260734668,-0.399243620757144,-0.140368090489209,-0.0648099853852308,-0.0678164690267843,-0.0783240027503726,-0.0361424772715803,-0.0334786759760986,0.070152545988911,4.17801790546526,3.49307352995234,4.03657877778222,0.0538490637526979,0.0748323225300002,0.0522638083878223,-0.0448113867866961,0.0201561241369004,0.0597723138071622,2.68211968330349,2.23963245871593,2.61890954159822,-0.0112134580916624,-0.0311218860644331,-0.0540084182979755,0.0411875325993024,0.0812051954751362,0.0768526753303002,2.17072620661963,1.66175634296763,1.99077928285096
